"","Location","SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","RelatedTo","LeaseContractLength","PurchaseOption","OfferingClass","Product.Family","serviceCode","Location.Type","Instance.Type","Current.Generation","Instance.Family","vCPU","Memory","Network.Performance","Cache.Engine","Storage.Media","Group","Group.Description","usageType","operation","Region","Endpoint","Protocol"
"1177","US East (Ohio)","DQWDW629927HK8NW","YTVHEVGPBZ","DQWDW629927HK8NW.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.t2.small instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.011,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.small","Yes","Standard",1,"1.55 GiB","Low to Moderate","Memcached","","","","USE2-NodeUsage:cache.t2.small","CreateCacheCluster:0001","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"1178","US East (Ohio)","EEZ56WQC7AKB4RBS","YTVHEVGPBZ","EEZ56WQC7AKB4RBS.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.10xlarge instance-hours used this month","2016-09-30",0,Inf,"Hrs",1.125,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.10xlarge","Yes","Standard",40,"154.64 GiB","10 Gigabit","Memcached","","","","USE2-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0001","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"1179","US East (Ohio)","66B32WTU357ZR32W","YTVHEVGPBZ","66B32WTU357ZR32W.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.r3.large instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.061,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.large","Yes","Memory optimized",2,"13.5 GiB","Moderate","Memcached","","","","USE2-NodeUsage:cache.r3.large","CreateCacheCluster:0001","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"1180","US East (Ohio)","V4T9YXZK6H8FKAMN","YTVHEVGPBZ","V4T9YXZK6H8FKAMN.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m4.xlarge instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.112,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.xlarge","Yes","Standard",4,"14.28 GiB","High","Redis","","","","USE2-NodeUsage:cache.m4.xlarge","CreateCacheCluster:0002","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"1181","US East (Ohio)","DQBSCBDKJ8AH746G","YTVHEVGPBZ","DQBSCBDKJ8AH746G.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",NA,NA,"Quantity",2164,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.2xlarge","Yes","Memory optimized",8,"58.2 GiB","High","Memcached","","","","USE2-NodeUsage:cache.r3.2xlarge","CreateCacheCluster:0001","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"1182","US East (Ohio)","BK78TQE8QU3B6PGG","YTVHEVGPBZ","BK78TQE8QU3B6PGG.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",NA,NA,"Quantity",308,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.large","Yes","Standard",2,"6.42 GiB","Moderate","Memcached","","","","USE2-NodeUsage:cache.m4.large","CreateCacheCluster:0001","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"1183","US East (Ohio)","BK78TQE8QU3B6PGG","YTVHEVGPBZ","BK78TQE8QU3B6PGG.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.large instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.056,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.large","Yes","Standard",2,"6.42 GiB","Moderate","Memcached","","","","USE2-NodeUsage:cache.m4.large","CreateCacheCluster:0001","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"1184","US East (Ohio)","RM36CYYF8AZCDAZ7","YTVHEVGPBZ","RM36CYYF8AZCDAZ7.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.r3.xlarge instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.123,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.xlarge","Yes","Memory optimized",4,"28.4 GiB","Moderate","Memcached","","","","USE2-NodeUsage:cache.r3.xlarge","CreateCacheCluster:0001","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"1185","US West (N. California)","52F5J3KSUKGUZ2DA","YTVHEVGPBZ","52F5J3KSUKGUZ2DA.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",1620,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.c1.xlarge","No","Compute optimized",8,"6.6 GiB","High","Memcached","","","","USW1-NodeUsage:cache.c1.xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1186","US West (N. California)","5ZD48SE6KC9H92BU","YTVHEVGPBZ","5ZD48SE6KC9H92BU.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",493,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m1.large","No","Standard",2,"7.1 GiB","Moderate","Redis","","","","USW1-NodeUsage:cache.m1.large","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1187","US West (N. California)","S93T2DG4DCGVFZ3B","YTVHEVGPBZ","S93T2DG4DCGVFZ3B.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",222,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.medium","Yes","Standard",1,"2.78 GiB","Moderate","Redis","","","","USW1-NodeUsage:cache.m3.medium","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1188","US West (N. California)","FDK8HW22X4VEMWSD","YTVHEVGPBZ","FDK8HW22X4VEMWSD.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",123,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m1.small","No","Standard",1,"1.3 GiB","Low","Memcached","","","","USW1-NodeUsage:cache.m1.small","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1189","US West (N. California)","ZKRPY6QS3T3WDAPD","YTVHEVGPBZ","ZKRPY6QS3T3WDAPD.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",62,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t1.micro","No","Micro",1,"0.213 GiB","Very Low","Memcached","","","","USW1-NodeUsage:cache.t1.micro","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1190","US West (N. California)","CZZTDKYTFNRV54X3","JRBFQ5DASS","CZZTDKYTFNRV54X3.JRBFQ5DASS.2TG2D8R56U","Reserved","Upfront Fee","2015-11-30",NA,NA,"Quantity",1562,"USD","","1yr","Medium Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.4xlarge","No","Memory optimized",8,"68 GiB","High","Redis","","","","USW1-NodeUsage:cache.m2.4xlarge","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1191","US West (N. California)","U52MKUYZVTBEBC2A","YTVHEVGPBZ","U52MKUYZVTBEBC2A.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",68,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.micro","Yes","Standard",1,"0.555 GiB","Low to Moderate","Memcached","","","","USW1-NodeUsage:cache.t2.micro","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1192","US West (N. California)","52F5J3KSUKGUZ2DA","JRBFQ5DASS","52F5J3KSUKGUZ2DA.JRBFQ5DASS.6YS6EN2CT7","Reserved","USD 0.361 per ElastiCache, cache.c1.xlarge instance-hour (or partial hour)","2015-11-30",0,Inf,"Hrs",0.361,"USD","","1yr","Medium Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.c1.xlarge","No","Compute optimized",8,"6.6 GiB","High","Memcached","","","","USW1-NodeUsage:cache.c1.xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1193","US West (N. California)","QZ6JK2KHAP84WPSR","YTVHEVGPBZ","QZ6JK2KHAP84WPSR.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",11160,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.8xlarge","Yes","Memory optimized",32,"237 GiB","10 Gigabit","Memcached","","","","USW1-NodeUsage:cache.r3.8xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1194","US West (N. California)","XG422YU8JBX7GRQJ","YTVHEVGPBZ","XG422YU8JBX7GRQJ.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.t2.medium instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.03,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.medium","Yes","Standard",2,"3.22 GiB","Low to Moderate","Memcached","","","","USW1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1195","US West (N. California)","ME5C9J495CAE789K","JRBFQ5DASS","ME5C9J495CAE789K.JRBFQ5DASS.6YS6EN2CT7","Reserved","USD 0.114 per ElastiCache, cache.m2.xlarge instance-hour (or partial hour)","2015-11-30",0,Inf,"Hrs",0.114,"USD","","1yr","Medium Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.xlarge","No","Memory optimized",2,"16.7 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m2.xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1196","US West (N. California)","8KWKDMJ27CVDJ94Z","DK9W8XRWES","8KWKDMJ27CVDJ94Z.DK9W8XRWES.6YS6EN2CT7","Reserved","USD 0.52 per Redis, cache.c1.xlarge instance-hour (or partial hour)","2015-11-30",0,Inf,"Hrs",0.52,"USD","","1yr","Light Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.c1.xlarge","No","Compute optimized",8,"6.6 GiB","High","Redis","","","","USW1-NodeUsage:cache.c1.xlarge","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1197","US West (N. California)","CZZTDKYTFNRV54X3","DK9W8XRWES","CZZTDKYTFNRV54X3.DK9W8XRWES.2TG2D8R56U","Reserved","Upfront Fee","2015-11-30",NA,NA,"Quantity",653,"USD","","1yr","Light Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.4xlarge","No","Memory optimized",8,"68 GiB","High","Redis","","","","USW1-NodeUsage:cache.m2.4xlarge","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1198","US West (N. California)","V4PPEJJ2929FEHPN","DK9W8XRWES","V4PPEJJ2929FEHPN.DK9W8XRWES.2TG2D8R56U","Reserved","Upfront Fee","2015-11-30",NA,NA,"Quantity",89,"USD","","1yr","Light Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m1.medium","No","Standard",1,"3.35 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m1.medium","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1199","US West (N. California)","GY7WTTUBF3Y9MY5M","YTVHEVGPBZ","GY7WTTUBF3Y9MY5M.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.large instance-hours used this month","2016-07-31",0,Inf,"Hrs",0.077,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.large","Yes","Standard",2,"6.42 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m4.large","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1200","US West (N. California)","ME5C9J495CAE789K","JRBFQ5DASS","ME5C9J495CAE789K.JRBFQ5DASS.2TG2D8R56U","Reserved","Upfront Fee","2015-11-30",NA,NA,"Quantity",391,"USD","","1yr","Medium Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.xlarge","No","Memory optimized",2,"16.7 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m2.xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1201","US West (N. California)","2RMK63E5FRDQYT7G","YTVHEVGPBZ","2RMK63E5FRDQYT7G.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",443,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.large","Yes","Standard",2,"6.05 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m3.large","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1202","US West (N. California)","PVQG6KRTS45ZNVJ7","YTVHEVGPBZ","PVQG6KRTS45ZNVJ7.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",947,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.2xlarge","No","Memory optimized",4,"33.8 GiB","Moderate","Redis","","","","USW1-NodeUsage:cache.m2.2xlarge","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1203","US West (N. California)","YWDES45HFEVABQ8B","DK9W8XRWES","YWDES45HFEVABQ8B.DK9W8XRWES.2TG2D8R56U","Reserved","Upfront Fee","2015-11-30",NA,NA,"Quantity",355,"USD","","1yr","Light Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m1.xlarge","No","Standard",4,"14.6 GiB","High","Memcached","","","","USW1-NodeUsage:cache.m1.xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1204","US West (N. California)","ZKRPY6QS3T3WDAPD","DK9W8XRWES","ZKRPY6QS3T3WDAPD.DK9W8XRWES.6YS6EN2CT7","Reserved","USD 0.017 per ElastiCache, cache.t1.micro instance-hour (or partial hour)","2015-11-30",0,Inf,"Hrs",0.017,"USD","","1yr","Light Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t1.micro","No","Micro",1,"0.213 GiB","Very Low","Memcached","","","","USW1-NodeUsage:cache.t1.micro","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1205","US West (N. California)","TM2P6Z4FTQDYTH6X","YTVHEVGPBZ","TM2P6Z4FTQDYTH6X.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",698,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.large","Yes","Memory optimized",2,"13.5 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.r3.large","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1206","US West (N. California)","3VEDRJDM4G8U744C","YTVHEVGPBZ","3VEDRJDM4G8U744C.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",947,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.2xlarge","No","Memory optimized",4,"33.8 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m2.2xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1207","US West (N. California)","WFA4VYWET8NE6NNX","DK9W8XRWES","WFA4VYWET8NE6NNX.DK9W8XRWES.2TG2D8R56U","Reserved","Upfront Fee","2015-11-30",NA,NA,"Quantity",163,"USD","","1yr","Light Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.xlarge","No","Memory optimized",2,"16.7 GiB","Moderate","Redis","","","","USW1-NodeUsage:cache.m2.xlarge","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1208","US West (N. California)","AGDA4H2A25CPFNU8","YTVHEVGPBZ","AGDA4H2A25CPFNU8.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",886,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.xlarge","Yes","Standard",4,"13.3 GiB","High","Memcached","","","","USW1-NodeUsage:cache.m3.xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1209","US West (N. California)","DEC2CAVTQRDSHS4G","YTVHEVGPBZ","DEC2CAVTQRDSHS4G.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",698,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.large","Yes","Memory optimized",2,"13.5 GiB","Moderate","Redis","","","","USW1-NodeUsage:cache.r3.large","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1210","US West (N. California)","PVQG6KRTS45ZNVJ7","YTVHEVGPBZ","PVQG6KRTS45ZNVJ7.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m2.2xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.191,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.2xlarge","No","Memory optimized",4,"33.8 GiB","Moderate","Redis","","","","USW1-NodeUsage:cache.m2.2xlarge","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1211","US West (N. California)","Z46V8DZN22EYXTVB","YTVHEVGPBZ","Z46V8DZN22EYXTVB.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m3.medium instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.042,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.medium","Yes","Standard",1,"2.78 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m3.medium","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1212","US West (N. California)","GFYRTPJMDRZ24ZP2","YTVHEVGPBZ","GFYRTPJMDRZ24ZP2.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",NA,NA,"Quantity",8488,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.10xlarge","Yes","Standard",40,"154.64 GiB","10 Gigabit","Memcached","","","","USW1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1213","US West (N. California)","CCMEPCBV7J7HZEWZ","YTVHEVGPBZ","CCMEPCBV7J7HZEWZ.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m1.small instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.025,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m1.small","No","Standard",1,"1.3 GiB","Low","Redis","","","","USW1-NodeUsage:cache.m1.small","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1214","US West (N. California)","T397SFAAXD5ZB2WD","YTVHEVGPBZ","T397SFAAXD5ZB2WD.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",987,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m1.xlarge","No","Standard",4,"14.6 GiB","High","Redis","","","","USW1-NodeUsage:cache.m1.xlarge","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1215","US West (N. California)","QJ5HAKG9GST4P5AF","YTVHEVGPBZ","QJ5HAKG9GST4P5AF.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",493,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m1.large","No","Standard",2,"7.1 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m1.large","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1216","US West (N. California)","3VEDRJDM4G8U744C","DK9W8XRWES","3VEDRJDM4G8U744C.DK9W8XRWES.6YS6EN2CT7","Reserved","USD 0.332 per ElastiCache, cache.m2.2xlarge instance-hour (or partial hour)","2015-11-30",0,Inf,"Hrs",0.332,"USD","","1yr","Light Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m2.2xlarge","No","Memory optimized",4,"33.8 GiB","Moderate","Memcached","","","","USW1-NodeUsage:cache.m2.2xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1217","US West (N. California)","QMNB3VK92Z5RBEFP","YTVHEVGPBZ","QMNB3VK92Z5RBEFP.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m3.large instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.089,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.large","Yes","Standard",2,"6.05 GiB","Moderate","Redis","","","","USW1-NodeUsage:cache.m3.large","CreateCacheCluster:0002","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
"1218","US West (N. California)","52F5J3KSUKGUZ2DA","DK9W8XRWES","52F5J3KSUKGUZ2DA.DK9W8XRWES.6YS6EN2CT7","Reserved","USD 0.52 per ElastiCache, cache.c1.xlarge instance-hour (or partial hour)","2015-11-30",0,Inf,"Hrs",0.52,"USD","","1yr","Light Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.c1.xlarge","No","Compute optimized",8,"6.6 GiB","High","Memcached","","","","USW1-NodeUsage:cache.c1.xlarge","CreateCacheCluster:0001","us-west-1","ec2.us-west-1.amazonaws.com","HTTP and HTTPS"
