"","Location","SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product.Family","serviceCode","Location.Type","Instance.Type","Current.Generation","Instance.Family","vCPU","Physical.Processor","Clock.Speed","Memory","Storage","Network.Performance","Processor.Architecture","Storage.Media","Volume.Type","Max.Volume.Size","Max.IOPS.volume","Max.IOPS.Burst.Performance","Max.throughput.volume","Provisioned","Tenancy","EBS.Optimized","Operating.System","License.Model","Group","Group.Description","Transfer.Type","From.Location","From.Location.Type","To.Location","To.Location.Type","usageType","operation","Comments","Dedicated.EBS.Throughput","ECU","Enhanced.Networking.Supported","GPU","Instance.Capacity...10xlarge","Instance.Capacity...16xlarge","Instance.Capacity...2xlarge","Instance.Capacity...32xlarge","Instance.Capacity...4xlarge","Instance.Capacity...8xlarge","Instance.Capacity...large","Instance.Capacity...medium","Instance.Capacity...xlarge","Intel.AVX.Available","Intel.AVX2.Available","Intel.Turbo.Available","Normalization.Size.Factor","Physical.Cores","Pre.Installed.S.W","Processor.Features","serviceName","Region","Endpoint","Protocol"
"2436","US East (Ohio)","CC6QPZ459F756PPE","HU7G6KETJZ","CC6QPZ459F756PPE.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-08-31",NA,NA,"Quantity",12048,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","d2.8xlarge","Yes","Storage optimized",36,"Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","244 GiB","24 x 2000 HDD","10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:d2.8xlarge","RunInstances","","","116","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2437","US East (Ohio)","J3ASENPUVKBMMQG3","HU7G6KETJZ","J3ASENPUVKBMMQG3.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i3.large reserved instance applied","2017-02-28",0,Inf,"Hrs",0.051,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.large","Yes","Storage optimized",2,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","1 x 0.475 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:i3.large","RunInstances","","425 Mbps","13","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2438","US East (Ohio)","5U2CXEJ5DBS2CYPR","HU7G6KETJZ","5U2CXEJ5DBS2CYPR.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-02-28",NA,NA,"Quantity",1954,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.2xlarge","Yes","Storage optimized",8,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","61 GiB","1 x 1.9 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:i3.2xlarge","RunInstances","","1750 Mbps","53","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2439","US East (Ohio)","URPTCUXU96S8XJUV","HU7G6KETJZ","URPTCUXU96S8XJUV.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r3.2xlarge reserved instance applied","2016-09-30",0,Inf,"Hrs",0.125,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r3.2xlarge","Yes","Memory optimized",8,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","1 x 160 SSD","High","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:r3.2xlarge","RunInstances","","","26","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2440","US East (Ohio)","SPBUCX94CD2A28AN","HU7G6KETJZ","SPBUCX94CD2A28AN.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-02-28",NA,NA,"Quantity",7817,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.8xlarge","Yes","Storage optimized",32,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","244 GiB","4 x 1.9 NVMe SSD","10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:i3.8xlarge","RunInstances","","7000 Mbps","7","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2441","US East (Ohio)","RWY5P9FB6JQYYM78","HU7G6KETJZ","RWY5P9FB6JQYYM78.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",5592,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r4.8xlarge","Yes","Memory optimized",32,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","244 GiB","EBS only","10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:r4.8xlarge","RunInstances","","6000 Mbps","7","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2442","US East (Ohio)","TE8XTE2P6XZYFRCB","HU7G6KETJZ","TE8XTE2P6XZYFRCB.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), c4.4xlarge reserved instance applied","2016-11-30",0,Inf,"Hrs",0.266,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","c4.4xlarge","Yes","Compute optimized",16,"Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","30 GiB","EBS only","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:c4.4xlarge","RunInstances","","2000 Mbps","62","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",32,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2443","US East (Ohio)","9WB39RA38DCFY8C7","HU7G6KETJZ","9WB39RA38DCFY8C7.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-08-31",NA,NA,"Quantity",34285,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","x1.32xlarge","Yes","Memory optimized",128,"High Frequency Intel Xeon E7-8880 v3 (Haswell)","2.3 GHz","1,952 Gib","2 x 1,920","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:x1.32xlarge","RunInstances","","","349","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes",256,NA,NA,"","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2444","US East (Ohio)","MW8UQZATN9TSYX2K","HU7G6KETJZ","MW8UQZATN9TSYX2K.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i3.4xlarge reserved instance applied","2017-02-28",0,Inf,"Hrs",0.406,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.4xlarge","Yes","Storage optimized",16,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","122 GiB","2 x 1.9 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:i3.4xlarge","RunInstances","","3500 Mbps","99","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",32,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2445","US East (Ohio)","UEZRUPKT92CZZBR4","HU7G6KETJZ","UEZRUPKT92CZZBR4.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r4.8xlarge reserved instance applied","2016-10-31",0,Inf,"Hrs",0.702,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r4.8xlarge","Yes","Memory optimized",32,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","244 GiB","EBS only","10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:r4.8xlarge","RunInstances","","6000 Mbps","7","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2446","US East (Ohio)","DYHXEPBY6UK45TBM","HU7G6KETJZ","DYHXEPBY6UK45TBM.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i2.4xlarge reserved instance applied","2016-08-31",0,Inf,"Hrs",0.683,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i2.4xlarge","No","Storage optimized",16,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","122 GiB","4 x 800 SSD","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:i2.4xlarge","RunInstances","","","53","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",32,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2447","US East (Ohio)","B7KJQVXZZNDAS23N","HU7G6KETJZ","B7KJQVXZZNDAS23N.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), t2.large reserved instance applied","2016-11-30",0,Inf,"Hrs",0.032,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","t2.large","Yes","General purpose",2,"Intel Xeon Family","Up to 3.0 GHz","8 GiB","EBS only","Low to Moderate","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:t2.large","RunInstances","","","Variable","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2448","US East (Ohio)","82BYVDSRV75F78TH","HU7G6KETJZ","82BYVDSRV75F78TH.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-02-28",NA,NA,"Quantity",977,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.xlarge","Yes","Storage optimized",4,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","30.5 GiB","1 x 0.95 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:i3.xlarge","RunInstances","","850 Mbps","26","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2449","US East (Ohio)","PRKSAS5BQYC7S8D4","HU7G6KETJZ","PRKSAS5BQYC7S8D4.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), g3.4xlarge reserved instance applied","2017-06-30",0,Inf,"Hrs",0.4076,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","g3.4xlarge","Yes","GPU instance",16,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","122 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:g3.4xlarge","RunInstances","","3500 Mbps","0","Yes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes",32,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2450","US East (Ohio)","C2XHT7MUVASJ7UQ3","HU7G6KETJZ","C2XHT7MUVASJ7UQ3.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-04-30",NA,NA,"Quantity",5168,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m4.10xlarge","Yes","General purpose",40,"Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","160 GiB","EBS only","10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:m4.10xlarge","RunInstances","","4000 Mbps","124.5","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",80,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2451","US East (Ohio)","ZZNXUPSQ9BSA2M88","HU7G6KETJZ","ZZNXUPSQ9BSA2M88.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",70,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","t2.small","Yes","General purpose",1,"Intel Xeon Family","Up to 3.3 GHz","2 GiB","EBS only","Low to Moderate","32-bit or 64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:t2.small","RunInstances","","","Variable","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2452","US East (Ohio)","PRKSAS5BQYC7S8D4","HU7G6KETJZ","PRKSAS5BQYC7S8D4.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-06-30",NA,NA,"Quantity",3570,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","g3.4xlarge","Yes","GPU instance",16,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","122 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:g3.4xlarge","RunInstances","","3500 Mbps","0","Yes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes",32,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2453","US East (Ohio)","HY3YYYRW3MU8B9HD","HU7G6KETJZ","HY3YYYRW3MU8B9HD.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-04-30",NA,NA,"Quantity",5168,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m4.10xlarge","Yes","General purpose",40,"Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","160 GiB","EBS only","10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:m4.10xlarge","RunInstances","","4000 Mbps","124.5","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",80,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2454","US East (Ohio)","TJT3CDBRXS7CKN2N","HU7G6KETJZ","TJT3CDBRXS7CKN2N.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-06-30",NA,NA,"Quantity",7140,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","g3.8xlarge","Yes","GPU instance",32,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","244 GiB","EBS only","10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:g3.8xlarge","RunInstances","","7000 Mbps","0","Yes",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes",64,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2455","US East (Ohio)","GCYAAP8H7NU6EYG2","HU7G6KETJZ","GCYAAP8H7NU6EYG2.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-04-30",NA,NA,"Quantity",284,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m4.large","Yes","General purpose",2,"Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","8 GiB","EBS only","Moderate","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:m4.large","RunInstances","","450 Mbps","6.5","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2456","US East (Ohio)","MFSPHKRJB43V5CT2","HU7G6KETJZ","MFSPHKRJB43V5CT2.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r4.4xlarge reserved instance applied","2016-10-31",0,Inf,"Hrs",0.351,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r4.4xlarge","Yes","Memory optimized",16,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","122 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:r4.4xlarge","RunInstances","","3000 Mbps","99","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",32,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2457","US East (Ohio)","F9GPUA3E29X6GJVE","HU7G6KETJZ","F9GPUA3E29X6GJVE.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",35,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","t2.micro","Yes","General purpose",1,"Intel Xeon Family","Up to 3.3 GHz","1 GiB","EBS only","Low to Moderate","32-bit or 64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:t2.micro","RunInstances","","","Variable","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",0.5,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2458","US East (Ohio)","GWP38ESW2CNEVPUS","HU7G6KETJZ","GWP38ESW2CNEVPUS.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-08-31",NA,NA,"Quantity",14560,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i2.8xlarge","No","Storage optimized",32,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","244 GiB","8 x 800 SSD","10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:i2.8xlarge","RunInstances","","","104","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2459","US East (Ohio)","9BRQ9XWM55E6TUWM","HU7G6KETJZ","9BRQ9XWM55E6TUWM.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",NA,NA,"Quantity",2261,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r3.2xlarge","Yes","Memory optimized",8,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","1 x 160 SSD","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:r3.2xlarge","RunInstances","","","26","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2460","US East (Ohio)","D8Z3NUYM6CGHWE6C","HU7G6KETJZ","D8Z3NUYM6CGHWE6C.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-02-28",NA,NA,"Quantity",14212,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.16xlarge","Yes","Storage optimized",64,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","488 GiB","8 x 1.9 NVMe SSD","20 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:i3.16xlarge","RunInstances","","14000 Mbps","27","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",128,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2461","US East (Ohio)","URPTCUXU96S8XJUV","HU7G6KETJZ","URPTCUXU96S8XJUV.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",NA,NA,"Quantity",2056,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r3.2xlarge","Yes","Memory optimized",8,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","1 x 160 SSD","High","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:r3.2xlarge","RunInstances","","","26","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2462","US East (Ohio)","EX6RKNPDZ9GQ8PCQ","HU7G6KETJZ","EX6RKNPDZ9GQ8PCQ.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r4.large reserved instance applied","2016-10-31",0,Inf,"Hrs",0.044,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r4.large","Yes","Memory optimized",2,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:r4.large","RunInstances","","400 Mbps","135","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2463","US East (Ohio)","9DMUVQNHGNHC7R92","HU7G6KETJZ","9DMUVQNHGNHC7R92.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r3.xlarge reserved instance applied","2016-09-30",0,Inf,"Hrs",0.063,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r3.xlarge","Yes","Memory optimized",4,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","30.5 GiB","1 x 80 SSD","Moderate","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:r3.xlarge","RunInstances","","","13","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2464","US East (Ohio)","FNGVWE22VCJ49FCK","HU7G6KETJZ","FNGVWE22VCJ49FCK.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i3.large reserved instance applied","2017-02-28",0,Inf,"Hrs",0.056,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.large","Yes","Storage optimized",2,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","1 x 0.475 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:i3.large","RunInstances","","425 Mbps","13","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2465","US East (Ohio)","KQW57D5MSBKNAH35","HU7G6KETJZ","KQW57D5MSBKNAH35.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i2.2xlarge reserved instance applied","2016-09-30",0,Inf,"Hrs",0.342,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i2.2xlarge","No","Storage optimized",8,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","2 x 800 SSD","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","USE2-DedicatedUsage:i2.2xlarge","RunInstances","","","27","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
"2466","US East (Ohio)","MDSBS66AS4N5QZPV","HU7G6KETJZ","MDSBS66AS4N5QZPV.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), p2.xlarge reserved instance applied","2017-03-31",0,Inf,"Hrs",0.292,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","p2.xlarge","Yes","GPU instance",4,"Intel Xeon E5-2686 v4 (Broadwell)","","61 GiB","EBS only","High","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","USE2-BoxUsage:p2.xlarge","RunInstances","","","12","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"","Amazon Elastic Compute Cloud","us-east-2","ec2.us-east-2.amazonaws.com","HTTP and HTTPS"
